NM_MUNICIPIO,NM_VOTAVEL,DS_CARGO,QT_VOTOS,ELEITO
SÃO LOURENÇO,NATANAEL PAULINO DE OLIVEIRA,VEREADOR,291,NAO
SÃO LOURENÇO,NELSON FURTADO PEREIRA,VEREADOR,268,NAO
SÃO LOURENÇO,NEUSA FERNANDES JEFFERSON DE SOUZA,VEREADOR,245,NAO
SÃO LOURENÇO,NILCEIA DA SILVA,VEREADOR,83,NAO
SÃO LOURENÇO,ORLANDO DA SILVA GOMES,VEREADOR,317,NAO
SÃO LOURENÇO,OSEAS BENTO ALVES,VEREADOR,40,NAO
SÃO LOURENÇO,PATRÍCIA DE CASTRO PEDRO,VEREADOR,40,NAO
SÃO LOURENÇO,PAULO EDUARDO CASTRO DO AMARAL,VEREADOR,94,NAO
SÃO LOURENÇO,PAULO GEOVANI SILVA DE ALMEIDA,VEREADOR,228,NAO
SÃO LOURENÇO,PAULO GILSON CHOPINHO DE CASTRO RIBEIRO,VEREADOR,590,NAO
SÃO LOURENÇO,PAULO ROBERTO MACHADO,VEREADOR,237,NAO
SÃO LOURENÇO,PAULO SERGIO COSTA,VEREADOR,69,NAO
SÃO LOURENÇO,RAFAEL MARQUES DE ALBUQUERQUE MATHIAS,VEREADOR,28,NAO
SÃO LOURENÇO,REGIANE LEMOS,VEREADOR,113,NAO
SÃO LOURENÇO,RENATO BACHA DE LORENZO,VEREADOR,290,NAO
SÃO LOURENÇO,RENATO DOS SANTOS MOURA,VEREADOR,133,NAO
SÃO LOURENÇO,RENATO MOTTA DE CARVALHO,VEREADOR,611,NAO
SÃO LOURENÇO,RICARDO DA SILVA NOGUEIRA,VEREADOR,180,NAO
SÃO LOURENÇO,RICARDO DE MATTOS,VEREADOR,400,NAO
SÃO LOURENÇO,RICARDO FREDERICO PINTO SILVEIRA,VEREADOR,210,NAO
SÃO LOURENÇO,RICARDO LUIZ CARDOSO,VEREADOR,76,NAO
SÃO LOURENÇO,RICARDO LUIZ NOGUEIRA,VEREADOR,349,NAO
SÃO LOURENÇO,ROBSON ROBERTO MENDES,VEREADOR,287,NAO
SÃO LOURENÇO,RODRIGO MARTINS DE CARVALHO,VEREADOR,472,NAO
SÃO LOURENÇO,ROMILDO NATAL DO NASCIMENTO CANDIDO,VEREADOR,52,NAO
SÃO LOURENÇO,RONALDO JOSE FERNANDES MACIEL,VEREADOR,74,NAO
SÃO LOURENÇO,ROSELI DE SOUZA,VEREADOR,58,NAO
SÃO LOURENÇO,ROSELI RAMOS GASPAR,VEREADOR,65,NAO
SÃO LOURENÇO,ROZILENE FERREIRA ROCHA,VEREADOR,54,NAO
SÃO LOURENÇO,Rede Sustentabilidade,VEREADOR,47,NAO
SÃO LOURENÇO,SEBASTIÃO FERNANDES FILHO,VEREADOR,212,NAO
SÃO LOURENÇO,SEBASTIÃO MACHADO DIAS,VEREADOR,18,NAO
SÃO LOURENÇO,SERGIO HENRIQUE DE PAULA,VEREADOR,80,NAO
SÃO LOURENÇO,SERGIO RICARDO DE ARAUJO,VEREADOR,30,NAO
SÃO LOURENÇO,SIDNEY LEONARDO DA SILVA,VEREADOR,154,NAO
SÃO LOURENÇO,SILVIA MUNHOZ AGUILAR,VEREADOR,7,NAO
SÃO LOURENÇO,TATIANA SILVEIRA DE SOUZA,VEREADOR,35,NAO
SÃO LOURENÇO,TERTULIANO FERNANDES DA SILVA FILHO,VEREADOR,48,NAO
SÃO LOURENÇO,THIAGO CRISTINO ABBUD,VEREADOR,253,NAO
SÃO LOURENÇO,VALERIA JUNQUEIRA ANTUNES BRISON,VEREADOR,21,NAO
SÃO LOURENÇO,VANDERLEI SILVA ARRUDA,VEREADOR,62,NAO
SÃO LOURENÇO,VANESSA MATIAS DE FARIA,VEREADOR,4,NAO
SÃO LOURENÇO,WALDINEI ALVES FERREIRA,VEREADOR,606,NAO
SÃO LOURENÇO,WALTER SAMUEL DE BRITO,VEREADOR,27,NAO
SÃO LOURENÇO,WILLIAM ROGÉRIO DE SOUZA,VEREADOR,530,NAO
SÃO MIGUEL DO ANTA,ADIVAL DE PAULA MARÇAL,VEREADOR,24,NAO
SÃO MIGUEL DO ANTA,ALESSANDRO RAMOS SOARES,VEREADOR,3,NAO
SÃO MIGUEL DO ANTA,ALEX JÚNIOR DA CRUZ FIDELES,VEREADOR,97,NAO
SÃO MIGUEL DO ANTA,ALEXANDRE RODRIGUES FRITZ,VEREADOR,1,NAO
SÃO MIGUEL DO ANTA,ANA MARIA CIPRIANO OLIVEIRA,VEREADOR,317,SIM (2016)
SÃO MIGUEL DO ANTA,ANTÔNIO DAUTO DE OLIVEIRA,VEREADOR,125,NAO
SÃO MIGUEL DO ANTA,APARECIDA DA CONSOLAÇÃO DE JESUS,VEREADOR,16,NAO
SÃO MIGUEL DO ANTA,CÂNDIDA BERNARDA DA COSTA,VEREADOR,32,NAO
SÃO MIGUEL DO ANTA,DIMAS TEIXEIRA DA SILVA,VEREADOR,3,NAO
SÃO MIGUEL DO ANTA,DIVINA DE PAULA DE CUPERTINO,VEREADOR,25,NAO
SÃO MIGUEL DO ANTA,EDIVÂNIA MARIA DE CARVALHO,VEREADOR,19,NAO
SÃO MIGUEL DO ANTA,ELVIRA MARIA DA COSTA FREITAS,VEREADOR,13,NAO
SÃO MIGUEL DO ANTA,FRANCISCO JÚNIOR FONSECA,VEREADOR,27,NAO
SÃO MIGUEL DO ANTA,GENIFAN ROSA DE PAULA,VEREADOR,1,NAO
SÃO MIGUEL DO ANTA,GERALDO ELIAS DO CARMO LIMA,VEREADOR,82,NAO
SÃO MIGUEL DO ANTA,GERALDO MAGELA TEIXEIRA DE ALMEIDA,VEREADOR,147,NAO
SÃO MIGUEL DO ANTA,GUILHERME VIRGILIO SALES DA FONSECA,VEREADOR,21,NAO
SÃO MIGUEL DO ANTA,IVO LOPES MARTINS,VEREADOR,28,NAO
SÃO MIGUEL DO ANTA,JOANA D ARC RODRIGUES REIS,VEREADOR,1,NAO
SÃO MIGUEL DO ANTA,JOSÉ ANTÔNIO DE ASSIS,VEREADOR,156,NAO
SÃO MIGUEL DO ANTA,JOSÉ CARLOS PENHA,VEREADOR,24,NAO
SÃO MIGUEL DO ANTA,JOSÉ DA SILVA GOMES,VEREADOR,16,NAO
SÃO MIGUEL DO ANTA,JOSÉ ERMELINDO SABINO,VEREADOR,25,NAO
SÃO MIGUEL DO ANTA,JOSÉ GERALDO DE SOUZA,VEREADOR,51,NAO
SÃO MIGUEL DO ANTA,JOSÉ MIRANDA SALES,VEREADOR,21,NAO
SÃO MIGUEL DO ANTA,JOSÉ MIRANDA TEIXEIRA,VEREADOR,40,NAO
SÃO MIGUEL DO ANTA,JOSÉ PEREIRA LOPES,VEREADOR,33,NAO
SÃO MIGUEL DO ANTA,JOÃO BATISTA DOS SANTOS,VEREADOR,110,NAO
SÃO MIGUEL DO ANTA,JOÃO CARLOS RODRIGUES,VEREADOR,145,NAO
SÃO MIGUEL DO ANTA,JUSTINO JÚLIO BRAZ,VEREADOR,2,NAO
SÃO MIGUEL DO ANTA,LENICE LIMA MIRANDA,VEREADOR,2,NAO
SÃO MIGUEL DO ANTA,LUCIA APARECIDA TADEU FERREIRA,VEREADOR,33,NAO
SÃO MIGUEL DO ANTA,LUZIA DOS SANTOS FAGUNDES FREITAS,VEREADOR,161,NAO
SÃO MIGUEL DO ANTA,MARIA APARECIDA FIALHO,VEREADOR,71,NAO
SÃO MIGUEL DO ANTA,MARIA CÉLIA DE ALMEIDA CUPERTINO,VEREADOR,7,NAO
SÃO MIGUEL DO ANTA,MARIA HELENA DOS SANTOS FREITAS,VEREADOR,16,NAO
SÃO MIGUEL DO ANTA,MARIA JOSÉ MIRANDA MAYER,VEREADOR,12,NAO
SÃO MIGUEL DO ANTA,MARIA LEODIR DUARTE REZENDE,VEREADOR,6,NAO
SÃO MIGUEL DO ANTA,MARIO ANTÔNIO DE OLIVEIRA,VEREADOR,65,NAO
SÃO MIGUEL DO ANTA,MÁRCIA FRANCISCA SOARES DA COSTA,VEREADOR,279,NAO
SÃO MIGUEL DO ANTA,MÁRCIO JOSÉ LOPES,VEREADOR,8,NAO
SÃO MIGUEL DO ANTA,NORMANDES AGOSTINHO DA SILVA,VEREADOR,35,NAO
SÃO MIGUEL DO ANTA,ODAIR JOSÉ DA SILVA,VEREADOR,135,NAO
SÃO MIGUEL DO ANTA,ODAIR JOSÉ DE PAULA,VEREADOR,133,NAO
SÃO MIGUEL DO ANTA,PEDRO RODRIGUES LOPES,VEREADOR,159,NAO
SÃO MIGUEL DO ANTA,RAIMUNDO FRANCISCO CORREA,VEREADOR,27,NAO
SÃO MIGUEL DO ANTA,REGINALDO MÁRCIO MIRANDA,VEREADOR,94,NAO
SÃO MIGUEL DO ANTA,RICARDO JOSÉ ACACIO,VEREADOR,44,NAO
SÃO MIGUEL DO ANTA,ROBERTO CARLOS DA SILVA,VEREADOR,175,NAO
SÃO MIGUEL DO ANTA,ROBSON LOPES DA SILVA,VEREADOR,5,NAO
SÃO MIGUEL DO ANTA,ROMUALDO LOPES AGUIAR,VEREADOR,4,NAO
SÃO MIGUEL DO ANTA,RONALDO NASCIMENTO PEREIRA,VEREADOR,4,NAO
SÃO MIGUEL DO ANTA,RONALDO PINTO FONTES,VEREADOR,235,NAO
SÃO MIGUEL DO ANTA,ROSANA APARECIDA DE CASTRO,VEREADOR,12,NAO
SÃO MIGUEL DO ANTA,SEBASTIÃO CUSTODIO IZEQUIEL,VEREADOR,158,NAO
SÃO MIGUEL DO ANTA,SEBASTIÃO DE OLIVEIRA LOPES,VEREADOR,115,NAO
SÃO MIGUEL DO ANTA,SEBASTIÃO FERRAZ REIS,VEREADOR,49,NAO
SÃO MIGUEL DO ANTA,SILVANA HELENA GOMES,VEREADOR,13,NAO
SÃO MIGUEL DO ANTA,SÉRGIO LOPES TEIXEIRA,VEREADOR,114,NAO
SÃO MIGUEL DO ANTA,TENISON VILAS BOAS DE ALMEIDA,VEREADOR,58,NAO
SÃO MIGUEL DO ANTA,VAGNER BATISTA LINO,VEREADOR,58,NAO
SÃO MIGUEL DO ANTA,VANDICK LONGUINHO NASCIMENTO,VEREADOR,114,NAO
SÃO MIGUEL DO ANTA,VIANEY DE SOUZA,VEREADOR,8,NAO
SÃO MIGUEL DO ANTA,VICENTE AFONSO DE FREITAS,VEREADOR,226,NAO
SÃO MIGUEL DO ANTA,VICENTE BENEDITO DA COSTA,VEREADOR,9,NAO
SÃO MIGUEL DO ANTA,VICENTE PINTO COELHO SOBRINHO,VEREADOR,108,NAO
SÃO MIGUEL DO ANTA,VIVIANE ISABEL RIBAS,VEREADOR,116,NAO
SÃO MIGUEL DO ANTA,WANDERLEY RODRIGUES,VEREADOR,185,NAO
SÃO MIGUEL DO ANTA,ÂNGELA MARIA DE OLIVEIRA ALGEMIRO DA SILVA,VEREADOR,11,NAO
SÃO PEDRO DA UNIÃO,ABEL ALEXANDRE CORRÊA,VEREADOR,87,NAO
SÃO PEDRO DA UNIÃO,ALESSANDRA APARECIDA SILVA,VEREADOR,36,NAO
SÃO PEDRO DA UNIÃO,ALINE ADRIANA DE LIMA PEIXOTO,VEREADOR,51,NAO
SÃO PEDRO DA UNIÃO,ANTONIO LIMA SOUSA,VEREADOR,40,NAO
SÃO PEDRO DA UNIÃO,ANTONIO MOACIR CUSTODIO FILHO,VEREADOR,150,NAO
SÃO PEDRO DA UNIÃO,ANTONIO NATAL VIEIRA,VEREADOR,71,NAO
SÃO PEDRO DA UNIÃO,ANTÔNIO CARLOS FERREIRA DOS REIS,VEREADOR,117,NAO
SÃO PEDRO DA UNIÃO,ANUELI REGINA EVANGELISTA,VEREADOR,62,NAO
SÃO PEDRO DA UNIÃO,APARECIDO DONIZETI DE LIMA,VEREADOR,82,NAO
SÃO PEDRO DA UNIÃO,APARECIDO DONIZETI RODRIGUES,VEREADOR,76,NAO
SÃO PEDRO DA UNIÃO,BRUNA CARREIRA DIAS COSTA,VEREADOR,33,NAO
SÃO PEDRO DA UNIÃO,CLAUDIANA RIBEIRO CRUZ,VEREADOR,58,NAO
SÃO PEDRO DA UNIÃO,DIONATAN SILVA DE MOURA,VEREADOR,311,SIM (2016)
SÃO PEDRO DA UNIÃO,DIRCEU DA SILVA,VEREADOR,29,NAO
SÃO PEDRO DA UNIÃO,EDINO ALVES PACHECO,VEREADOR,97,NAO
SÃO PEDRO DA UNIÃO,ELIENE DOS REIS E SILVA,VEREADOR,16,NAO
SÃO PEDRO DA UNIÃO,ELIS REGINA AMANTE DE PAIVA,VEREADOR,42,NAO
SÃO PEDRO DA UNIÃO,ELISABET PINATTI DE OLIVEIRA,VEREADOR,35,NAO
SÃO PEDRO DA UNIÃO,GENIVAL RODRIGUES DA CRUZ,VEREADOR,111,NAO
SÃO PEDRO DA UNIÃO,GILSON VON DA SILVA,VEREADOR,166,NAO
SÃO PEDRO DA UNIÃO,JOSÉ BRAZ VIEIRA,VEREADOR,26,NAO
SÃO PEDRO DA UNIÃO,JOSÉ SILVANO,VEREADOR,89,NAO
SÃO PEDRO DA UNIÃO,JURANDIR RAFAEL DE OLIVEIRA,VEREADOR,8,NAO
SÃO PEDRO DA UNIÃO,LAERCIO CELESTINO DE ANDRADE,VEREADOR,41,NAO
SÃO PEDRO DA UNIÃO,LUCAS FERREIRA SPINELI,VEREADOR,34,NAO
SÃO PEDRO DA UNIÃO,MARIA HELENA DE LIMA,VEREADOR,32,NAO
SÃO PEDRO DA UNIÃO,MARIA REGINA DE FARIA DOS SANTOS,VEREADOR,22,NAO
SÃO PEDRO DA UNIÃO,MOACIR DONIZETI DE ÁVILA JÚNIOR,VEREADOR,154,NAO
SÃO PEDRO DA UNIÃO,NELSON CARLOS DA SILVA,VEREADOR,121,NAO
SÃO PEDRO DA UNIÃO,NEUSA MARIA DE SALES,VEREADOR,215,NAO
SÃO PEDRO DA UNIÃO,NILVANA ALVES FERREIRA,VEREADOR,21,NAO
SÃO PEDRO DA UNIÃO,PEDRO GERALDO PIO,VEREADOR,108,NAO
SÃO PEDRO DA UNIÃO,REGINALDO DINIZ TORRES,VEREADOR,109,NAO
SÃO PEDRO DA UNIÃO,REINALDO DA SILVA AMARAL,VEREADOR,84,NAO
SÃO PEDRO DA UNIÃO,RICARDO FIDELIS DE SOUSA,VEREADOR,113,NAO
SÃO PEDRO DA UNIÃO,ROBISON DE OLIVEIRA RIBEIRO,VEREADOR,219,NAO
SÃO PEDRO DA UNIÃO,ROVILCE DA SILVA VENCESLAU,VEREADOR,32,NAO
SÃO PEDRO DA UNIÃO,THAIS CRISTINA XAVIER,VEREADOR,30,NAO
SÃO PEDRO DA UNIÃO,VALDECIR VIEIRA DA SILVA,VEREADOR,28,NAO
SÃO PEDRO DA UNIÃO,VALDOESTE DE CASTRO,VEREADOR,80,NAO
SÃO PEDRO DA UNIÃO,VALDOVINO DA SILVA,VEREADOR,31,NAO
SÃO PEDRO DA UNIÃO,VALQUIRIA APARECIDA XAVIER,VEREADOR,14,NAO
SÃO PEDRO DA UNIÃO,VANESSA SILVESTRE,VEREADOR,19,NAO
SÃO PEDRO DA UNIÃO,WEBERSON ULISSES SILVA HONÓRIO,VEREADOR,55,NAO
SÃO PEDRO DO SUAÇUÍ,ADEMILSON JOSE DOS SANTOS,VEREADOR,272,NAO
SÃO PEDRO DO SUAÇUÍ,ADEMIR ALMEIDA DE SOUSA,VEREADOR,32,NAO
SÃO PEDRO DO SUAÇUÍ,ADEZEMIR GONÇALVES SOUTO,VEREADOR,16,NAO
SÃO PEDRO DO SUAÇUÍ,ALCINEA RAYDAN EVANGELISTA,VEREADOR,315,NAO
SÃO PEDRO DO SUAÇUÍ,ALICE APARECIDA DE SOUZA,VEREADOR,52,NAO
SÃO PEDRO DO SUAÇUÍ,AMAURI ARAUJO SOUSA,VEREADOR,150,NAO
SÃO PEDRO DO SUAÇUÍ,AMAURILO PEREIRA DE SOUZA,VEREADOR,10,NAO
SÃO PEDRO DO SUAÇUÍ,ANTONIO ALVES MONTEIRO,VEREADOR,60,NAO
SÃO PEDRO DO SUAÇUÍ,DURVAL FELIPE DA COSTA FILHO,VEREADOR,35,NAO
SÃO PEDRO DO SUAÇUÍ,EDILSON FERREIRA DAS NEVES,VEREADOR,247,NAO
SÃO PEDRO DO SUAÇUÍ,ESTELA MARIS ALVES CIRIACO,VEREADOR,240,NAO
SÃO PEDRO DO SUAÇUÍ,EVANIO COSTA,VEREADOR,71,NAO
SÃO PEDRO DO SUAÇUÍ,FABIANO PEREIRA FERNANDES,VEREADOR,61,NAO
SÃO PEDRO DO SUAÇUÍ,GERALDO CASTILHO VILARINO LEAL,VEREADOR,58,NAO
SÃO PEDRO DO SUAÇUÍ,GERALDO GOMES DE SOUZA,VEREADOR,55,NAO
SÃO PEDRO DO SUAÇUÍ,ISLAE ALVES DE OLIVEIRA PIRES,VEREADOR,101,NAO
SÃO PEDRO DO SUAÇUÍ,JADSON SARDINHA OLIVEIRA,VEREADOR,65,NAO
SÃO PEDRO DO SUAÇUÍ,JOSE CARLOS PEREIRA,VEREADOR,150,NAO
SÃO PEDRO DO SUAÇUÍ,JOSE CLAUDIO HIGINO VIEIRA,VEREADOR,166,NAO
SÃO PEDRO DO SUAÇUÍ,JOSE MARIA BARBOSA,VEREADOR,176,NAO
SÃO PEDRO DO SUAÇUÍ,JOÃO BATISTA MARCILIO,VEREADOR,39,NAO
SÃO PEDRO DO SUAÇUÍ,LAERCIO ANICIO DE BRITO,VEREADOR,18,NAO
SÃO PEDRO DO SUAÇUÍ,LEIDIANE FELIPE DO NASCIMENTO ROCHA,VEREADOR,3,NAO
SÃO PEDRO DO SUAÇUÍ,LUIS MOURA DOS SANTOS,VEREADOR,6,NAO
SÃO PEDRO DO SUAÇUÍ,MAISA SABINO ANDRADE,VEREADOR,8,NAO
SÃO PEDRO DO SUAÇUÍ,MARCOS INOCENCIO RIBEIRO,VEREADOR,37,NAO
SÃO PEDRO DO SUAÇUÍ,MARIA DE LOURDES BRAGA NUNES,VEREADOR,19,NAO
SÃO PEDRO DO SUAÇUÍ,MARIA DO ROSARIO PEDROSO RIBEIRO,VEREADOR,46,NAO
SÃO PEDRO DO SUAÇUÍ,MARIO LUCIO RODRIGUES SOUTO,VEREADOR,20,NAO
SÃO PEDRO DO SUAÇUÍ,NILTON ALMEIDA JUNIOR,VEREADOR,338,SIM (2016)
SÃO PEDRO DO SUAÇUÍ,ONOFRE DE ARAUJO,VEREADOR,313,NAO
SÃO PEDRO DO SUAÇUÍ,PHAMELA CAROLINE DE FREITAS,VEREADOR,6,NAO
SÃO PEDRO DO SUAÇUÍ,RAIMUNDO CARLOS GOMES,VEREADOR,95,NAO
SÃO PEDRO DO SUAÇUÍ,RICARDO SOUSA DOS REIS,VEREADOR,90,NAO
SÃO PEDRO DO SUAÇUÍ,ROSANA ALVES DA CONCEIÇÃO,VEREADOR,11,NAO
SÃO PEDRO DO SUAÇUÍ,SELMA GONÇALVES SOUTO,VEREADOR,86,NAO
SÃO PEDRO DO SUAÇUÍ,SUZANA ALVES DA SILVA,VEREADOR,30,NAO
SÃO PEDRO DOS FERROS,ADRIANA GREGÓRIO PACHECO,VEREADOR,10,NAO
SÃO PEDRO DOS FERROS,ADRIANO LEAL BRUM,VEREADOR,143,NAO
SÃO PEDRO DOS FERROS,AFONSO FERNANDES DA SILVA,VEREADOR,47,NAO
SÃO PEDRO DOS FERROS,AILTON VIEIRA DE FREITAS,VEREADOR,8,NAO
SÃO PEDRO DOS FERROS,ALEXANDRE SANT ANA,VEREADOR,83,NAO
SÃO PEDRO DOS FERROS,ANTONIO COUTO DE ASSIS,VEREADOR,136,NAO
SÃO PEDRO DOS FERROS,ANTONIO ROBERTO SOARES,VEREADOR,100,NAO
SÃO PEDRO DOS FERROS,BOLIVAR BATISTELI,VEREADOR,170,NAO
SÃO PEDRO DOS FERROS,CARLA APARECIDA DE SOUZA,VEREADOR,32,NAO
SÃO PEDRO DOS FERROS,CARLA FRANCA DE SOUSA DIAS,VEREADOR,81,NAO
SÃO PEDRO DOS FERROS,CLAUDINEI DA COSTA,VEREADOR,83,NAO
SÃO PEDRO DOS FERROS,CLOVIS ROCHA DE PAULA,VEREADOR,17,NAO
SÃO PEDRO DOS FERROS,CREUZA RAFAEL DE PAULA,VEREADOR,12,NAO
SÃO PEDRO DOS FERROS,CREZIO MAXIMIANO,VEREADOR,67,NAO
SÃO PEDRO DOS FERROS,DANILO CALDARELE DIAS,VEREADOR,265,NAO
SÃO PEDRO DOS FERROS,DARCI BARBOSA DA SILVA,VEREADOR,4,NAO
SÃO PEDRO DOS FERROS,DAYANE LOPES CARDOSO,VEREADOR,37,NAO
SÃO PEDRO DOS FERROS,EDMILSON PEREIRA,VEREADOR,32,NAO
SÃO PEDRO DOS FERROS,EDNA RODRIGUES TOLENTINS,VEREADOR,32,NAO
SÃO PEDRO DOS FERROS,EDSON CARLOS DE OLIVEIRA,VEREADOR,19,NAO
SÃO PEDRO DOS FERROS,ELIANA DE ARAUJO MOREIRA SILVA,VEREADOR,6,NAO
SÃO PEDRO DOS FERROS,ELIANA MARIA DE SOUZA SOARES,VEREADOR,51,NAO
SÃO PEDRO DOS FERROS,EVERTON ESTEVAO SOBRINHO,VEREADOR,70,NAO
SÃO PEDRO DOS FERROS,FABIANO OLIVEIRA DE SOUZA,VEREADOR,169,NAO
SÃO PEDRO DOS FERROS,GERALDA APARECIDA DOS ANJOS SILVA,VEREADOR,17,NAO
SÃO PEDRO DOS FERROS,GERALDA MAGELA DE SOUZA,VEREADOR,8,NAO
SÃO PEDRO DOS FERROS,GERALDO DIVINO DE SOUZA,VEREADOR,46,NAO
SÃO PEDRO DOS FERROS,GERALDO DO CARMO MARTINS,VEREADOR,39,NAO
SÃO PEDRO DOS FERROS,GERONIMO COUTO,VEREADOR,130,NAO
SÃO PEDRO DOS FERROS,GILSON DA SILVA LAIA,VEREADOR,53,NAO
SÃO PEDRO DOS FERROS,GIRLAINE DOS SANTOS ALVES,VEREADOR,21,NAO
SÃO PEDRO DOS FERROS,GUILHERME MENDES NETTO,VEREADOR,133,NAO
SÃO PEDRO DOS FERROS,GUSTAVO ANGELO DA SILVA,VEREADOR,70,NAO
SÃO PEDRO DOS FERROS,ILMA LOPES DIAS,VEREADOR,6,NAO
SÃO PEDRO DOS FERROS,JADIR APARECIDO DE FREITAS,VEREADOR,48,NAO
SÃO PEDRO DOS FERROS,JAQUES DE PAULA,VEREADOR,43,NAO
SÃO PEDRO DOS FERROS,JAQUISON JUNIOR FERREIRA ALEIXO,VEREADOR,38,NAO
SÃO PEDRO DOS FERROS,JOAQUIM NONATO RIBEIRO,VEREADOR,80,NAO
SÃO PEDRO DOS FERROS,JOSE CARLOS DE PAULO,VEREADOR,45,NAO
SÃO PEDRO DOS FERROS,JOSE EFIGENIO DE FREITAS,VEREADOR,4,NAO
SÃO PEDRO DOS FERROS,JOSE GERALDO BRIGIDO,VEREADOR,8,NAO
SÃO PEDRO DOS FERROS,JOSE MAURO LOPES GUALBERTO,VEREADOR,16,NAO
SÃO PEDRO DOS FERROS,JOSE RUBENS FELICIANO,VEREADOR,127,NAO
SÃO PEDRO DOS FERROS,LUCIANO PEREIRA LOPES,VEREADOR,85,NAO
SÃO PEDRO DOS FERROS,MARCIA CARVALHO SILVA,VEREADOR,19,NAO
SÃO PEDRO DOS FERROS,MARCILENE APARECIDA DAMASCENO DIAS,VEREADOR,27,NAO
SÃO PEDRO DOS FERROS,MARCIO JOSE BREGUEZ GONCALVES,VEREADOR,97,NAO
SÃO PEDRO DOS FERROS,MARIA APARECIDA BITENCOURT PEREIRA,VEREADOR,7,NAO
SÃO PEDRO DOS FERROS,MARIA APARECIDA PEREIRA RODRIGUES,VEREADOR,6,NAO
SÃO PEDRO DOS FERROS,MARIA DA MATA SOARES,VEREADOR,4,NAO
SÃO PEDRO DOS FERROS,MARIA DAS DORES DA SILVA VIANA,VEREADOR,23,NAO
SÃO PEDRO DOS FERROS,MARIA DAS GRACAS BALBINO,VEREADOR,51,NAO
SÃO PEDRO DOS FERROS,MARIA DAS GRACAS DE SOUZA,VEREADOR,28,NAO
SÃO PEDRO DOS FERROS,NEUZA CAETANO SIMAO,VEREADOR,120,NAO
SÃO PEDRO DOS FERROS,NILSON JOSE FIALHO,VEREADOR,21,NAO
SÃO PEDRO DOS FERROS,NILSON PROTTI,VEREADOR,56,NAO
SÃO PEDRO DOS FERROS,NILZA PORFIRIA MARTINS SILVA,VEREADOR,51,NAO
SÃO PEDRO DOS FERROS,OLDAIR RIBEIRO FELICIO,VEREADOR,33,NAO
SÃO PEDRO DOS FERROS,PABLO ENRIQUE CACERES TAVARES,VEREADOR,6,NAO
SÃO PEDRO DOS FERROS,PEDRO ACACIO DA CONCEICAO,VEREADOR,54,NAO
SÃO PEDRO DOS FERROS,PEDRO ARCANJO DO NASCIMENTO FILHO,VEREADOR,5,NAO
SÃO PEDRO DOS FERROS,PEDRO MOREIRA DA SILVA,VEREADOR,264,NAO
SÃO PEDRO DOS FERROS,PRISCILLA DA COSTA GONZAGA CANDIDO,VEREADOR,38,NAO
SÃO PEDRO DOS FERROS,RAIMUNDO RODRIGUES DO CARMO,VEREADOR,9,NAO
SÃO PEDRO DOS FERROS,RICARDO MARTINS DE CARVALHO TEIXEIRA,VEREADOR,49,NAO
SÃO PEDRO DOS FERROS,ROBSON PAIVA FIRMINO,VEREADOR,14,NAO
SÃO PEDRO DOS FERROS,ROGERIO AMATO ROLDAO,VEREADOR,160,NAO
SÃO PEDRO DOS FERROS,ROSILENE DA SILVA SOARES,VEREADOR,2,NAO
SÃO PEDRO DOS FERROS,SEBASTIANA CORREA DA GUIA,VEREADOR,20,NAO
SÃO PEDRO DOS FERROS,SEBASTIAO VIANA SANTIAGO,VEREADOR,57,NAO
SÃO PEDRO DOS FERROS,SEBASTIÃO CALDAS TAVARES,VEREADOR,14,NAO
SÃO PEDRO DOS FERROS,VALTER FERREIRA,VEREADOR,12,NAO
SÃO PEDRO DOS FERROS,VANDA MARIA SANTANA FERREIRA,VEREADOR,41,NAO
SÃO PEDRO DOS FERROS,WALTENIR JOSE BUENO,VEREADOR,82,NAO
SÃO PEDRO DOS FERROS,WALTER PONCIANO GOMES,VEREADOR,44,NAO
SÃO PEDRO DOS FERROS,WANDA MARIA DA SILVA,VEREADOR,8,NAO
SÃO PEDRO DOS FERROS,WANDA VIEIRA CALDAS PIRES,VEREADOR,70,NAO
SÃO PEDRO DOS FERROS,WANDERLEI MAGALHAES MENDES,VEREADOR,292,SIM (2016)
SÃO PEDRO DOS FERROS,WANDERLEY MARTINS DE PAULA,VEREADOR,106,NAO
SÃO PEDRO DOS FERROS,ZELI MARTINS DA SILVA,VEREADOR,102,NAO
SÃO ROMÃO,ADAILTON NOBRE PEREIRA,VEREADOR,25,NAO
SÃO ROMÃO,ALMERIZA ALVES DA SILVA,VEREADOR,15,NAO
SÃO ROMÃO,ALVARO JOSE DA SILVA,VEREADOR,143,NAO
SÃO ROMÃO,ALÂINE SOARES CARDOSO,VEREADOR,2,NAO
SÃO ROMÃO,ANDREA APARECIDA FROIS,VEREADOR,2,NAO
SÃO ROMÃO,ANTONIO JOSÉ RIBEIRO DOS SANTOS,VEREADOR,267,NAO
SÃO ROMÃO,ANTÔNIA APARECIDA CARDOSO MARTINS,VEREADOR,19,NAO
SÃO ROMÃO,ANTÔNIO GUEDES DA ROCHA,VEREADOR,243,NAO
SÃO ROMÃO,CARLOS ALBERTO MARQUES DE MOURA,VEREADOR,27,NAO
SÃO ROMÃO,CARLOS EDUARDO ABADIA RIBEIRO,VEREADOR,101,NAO
SÃO ROMÃO,DANIELA RODRIGUES FROIS,VEREADOR,7,NAO
