NM_MUNICIPIO,NM_VOTAVEL,DS_CARGO,QT_VOTOS,ELEITO
SANTA LUZIA,CONCEIÇÃO NUNES DOS ANJOS FERREIRA,PREFEITO,3147,NAO
SANTA LUZIA,DENILSON APARECIDO MARTINS,PREFEITO,9143,NAO
SANTA LUZIA,JOSE RAIMUNDO DELGADO,PREFEITO,4533,NAO
SANTA LUZIA,RODRIGO FELIPE DE AZEVEDO,PREFEITO,61,NAO
SANTA LUZIA,VALDIVINO SOARES FERREIRA,PREFEITO,331,NAO
SANTA MARGARIDA,GENILTON MIRANDA JUNIOR,PREFEITO,179,NAO
SANTA MARGARIDA,ILBNELLE SANTANA OTONI,PREFEITO,5711,SIM (2020)
SANTA MARGARIDA,REGINA CELIA OTONI CAMPOS,PREFEITO,4917,NAO
SANTA MARIA DE ITABIRA,DANILO LAGE,PREFEITO,463,NAO
SANTA MARIA DE ITABIRA,OLACIR APARECIDO ALVARENGA OLIVEIRA,PREFEITO,1886,NAO
SANTA MARIA DE ITABIRA,REINALDO DAS DORES SANTOS,PREFEITO,3999,SIM (2020)
SANTA MARIA DO SALTO,MARCOS VINICIUS SOUZA CARVALHO,PREFEITO,1963,SIM (2020)
SANTA MARIA DO SALTO,MARLON CAIRES SOUZA,PREFEITO,1588,NAO
SANTA MARIA DO SALTO,MIROMAR BISPO DE OLIVEIRA,PREFEITO,8,NAO
SANTA MARIA DO SUAÇUÍ,ARISTÓTELES TEMPONI CATARINA,PREFEITO,4366,SIM (2020)
SANTA MARIA DO SUAÇUÍ,ELIAS SILVEIRA GODINHO,PREFEITO,4037,NAO
SANTA MARIA DO SUAÇUÍ,LUCIANO AMARAL DOS SANTOS,PREFEITO,19,NAO
SANTA RITA DE CALDAS,EDVAN LOPES,PREFEITO,2102,NAO
SANTA RITA DE CALDAS,EMILIO TORRIANI DE CARVALHO OLIVEIRA,PREFEITO,3507,SIM (2020)
SANTA RITA DE IBITIPOCA,JOAQUIM MESSIAS DE CARVALHO,PREFEITO,884,NAO
SANTA RITA DE IBITIPOCA,LEANDRO EDUARDO FONSECA PAULA,PREFEITO,1782,SIM (2020)
SANTA RITA DE JACUTINGA,ALEXSANDRO LANDIM NOGUEIRA,PREFEITO,2122,SIM (2020)
SANTA RITA DE JACUTINGA,JOSE ADRIANI DE OLIVEIRA,PREFEITO,1403,NAO
SANTA RITA DE MINAS,ADEMILSON LUCAS FERNANDES,PREFEITO,2302,SIM (2020)
SANTA RITA DE MINAS,ALCIMAR DA SILVA ARAUJO,PREFEITO,136,NAO
SANTA RITA DE MINAS,HELIO DONATO DORNELAS,PREFEITO,2058,NAO
SANTA RITA DE MINAS,JOAB LOPES DE GUSMÃO,PREFEITO,274,NAO
SANTA RITA DO ITUETO,FIRMINO TON,PREFEITO,1879,NAO
SANTA RITA DO ITUETO,ODENIR RAPOSO DE OLIVEIRA,PREFEITO,2145,SIM (2020)
SANTA RITA DO SAPUCAÍ,DEIVIDE CARVALHO ARAUJO,PREFEITO,1292,NAO
SANTA RITA DO SAPUCAÍ,ESTÊVÃO HENRIQUE DE FARIA,PREFEITO,5936,NAO
SANTA RITA DO SAPUCAÍ,IVAN ALEXANDRE GONÇALVES AZEVEDO,PREFEITO,171,NAO
SANTA RITA DO SAPUCAÍ,VAGNER FERNANDES MENDES,PREFEITO,1368,NAO
SANTA RITA DO SAPUCAÍ,WANDER WILSON CHAVES,PREFEITO,12253,SIM (2020)
SANTA ROSA DA SERRA,JOSE HUMBERTO RIBEIRO,PREFEITO,1948,SIM (2020)
SANTA ROSA DA SERRA,WALTER PEREIRA DA SILVA,PREFEITO,641,NAO
SANTA VITÓRIA,CASSIANO TEODORO CABRAL,PREFEITO,5858,NAO
SANTA VITÓRIA,ISPER SALIM CURI,PREFEITO,7635,SIM (2020)
SANTA VITÓRIA,MARICENA DIVINA DE CARVALHO SANTOS,PREFEITO,185,NAO
SANTANA DA VARGEM,EMERSON SILVA ARAUJO,PREFEITO,1149,NAO
SANTANA DA VARGEM,JOSE ELIAS FIGUEIREDO,PREFEITO,1805,SIM (2020)
SANTANA DA VARGEM,RENATO TEODORO DA SILVA,PREFEITO,1704,NAO
SANTANA DE CATAGUASES,EDGAR XAVIER DE SOUZA,PREFEITO,1394,NAO
SANTANA DE CATAGUASES,MARCOS ANTÔNIO FERREIRA,PREFEITO,1476,SIM (2020)
SANTANA DE PIRAPAMA,ALBERTO CARLOS GOMES TAMEIRÃO,PREFEITO,2579,NAO
SANTANA DE PIRAPAMA,DALTON SOARES SILVA,PREFEITO,3528,SIM (2020)
SANTANA DO DESERTO,ANDRÉ EMILIO DE SOUZA GRANZINOLLI,PREFEITO,1066,NAO
SANTANA DO DESERTO,WALLACE SEBASTIÃO VASCONCELOS LEITE,PREFEITO,1702,SIM (2020)
SANTANA DO GARAMBÉU,JOSE FRANCISCO DE MOURA,PREFEITO,1607,SIM (2020)
SANTANA DO JACARÉ,ALEIRIS SOARES VIANA,PREFEITO,1496,NAO
SANTANA DO JACARÉ,RENATO TIRADO FREIRE,PREFEITO,1648,SIM (2020)
SANTANA DO MANHUAÇU,FRANCISCO DE PAULO FREITAS,PREFEITO,3739,SIM (2020)
SANTANA DO MANHUAÇU,GERALDO OLIVEIRA ABREU,PREFEITO,79,NAO
SANTANA DO MANHUAÇU,MARCOS VARGAS DINIZ,PREFEITO,2457,NAO
SANTANA DO PARAÍSO,ANEZIO RIBEIRO DE SOUZA,PREFEITO,319,NAO
SANTANA DO PARAÍSO,BRUNO CAMPOS MORATO,PREFEITO,8025,SIM (2020)
SANTANA DO PARAÍSO,CLAUDIA RODRIGUES LAGE,PREFEITO,2959,NAO
SANTANA DO PARAÍSO,EDINEI APARECIDO MOREIRA,PREFEITO,179,NAO
SANTANA DO PARAÍSO,LUZIA TEIXEIRA DE MELO,PREFEITO,4328,NAO
SANTANA DO RIACHO,FERNANDO RIBEIRO BURGARELLI,PREFEITO,2885,SIM (2020)
SANTANA DO RIACHO,JOSE CORREA FILHO,PREFEITO,45,NAO
SANTANA DO RIACHO,SANDRO MAGELA SOARES,PREFEITO,1440,NAO
SANTANA DOS MONTES,ANTONIO ALVES NOGUEIRA FILHO,PREFEITO,1527,NAO
SANTANA DOS MONTES,AVANILSON ALVES DE OLIVEIRA,PREFEITO,1576,SIM (2020)
SANTO ANTÔNIO DO AMPARO,CARLOS HENRIQUE AVELAR,PREFEITO,4862,SIM (2020)
SANTO ANTÔNIO DO AMPARO,FABRICIO LAGE CARRARA,PREFEITO,4628,NAO
SANTO ANTÔNIO DO AMPARO,RANIERE LAGE REIS,PREFEITO,678,NAO
SANTO ANTÔNIO DO AMPARO,VALDEMIR DONISETE DIAS,PREFEITO,54,NAO
SANTO ANTÔNIO DO AVENTUREIRO,AMAURY DE SÁ FERREIRA,PREFEITO,1576,SIM (2020)
SANTO ANTÔNIO DO AVENTUREIRO,PAULO ROBERTO PIRES,PREFEITO,1453,NAO
SANTO ANTÔNIO DO GRAMA,DEODORO CAETANO RIBEIRO,PREFEITO,752,NAO
SANTO ANTÔNIO DO GRAMA,MARCO AURELIO RAMINHO,PREFEITO,1349,SIM (2020)
SANTO ANTÔNIO DO GRAMA,MARCOS ANTÔNIO DA SILVA,PREFEITO,273,NAO
SANTO ANTÔNIO DO GRAMA,SIDNEY EUSTAQUIO LOPES BITARAES,PREFEITO,840,NAO
SANTO ANTÔNIO DO ITAMBÉ,JOÃO ANTÔNIO BARACHO JUNIOR,PREFEITO,682,NAO
SANTO ANTÔNIO DO ITAMBÉ,RONAM WESLEY SALES,PREFEITO,1731,SIM (2020)
SANTO ANTÔNIO DO JACINTO,NILZA ROCHA VIEIRA,PREFEITO,2558,NAO
SANTO ANTÔNIO DO JACINTO,WESDRA TAVARES BANDEIRA,PREFEITO,3921,SIM (2020)
SANTO ANTÔNIO DO MONTE,JÚNIO HENRIQUE DE SOUSA,PREFEITO,6649,NAO
SANTO ANTÔNIO DO MONTE,LEONARDO LACERDA CAMILO,PREFEITO,8519,SIM (2020)
SANTO ANTÔNIO DO RETIRO,ALAERTE ANTUNES DA SILVA,PREFEITO,1643,NAO
SANTO ANTÔNIO DO RETIRO,IVO FERNANDES SILVA,PREFEITO,2843,SIM (2020)
SANTO ANTÔNIO DO RIO ABAIXO,ALEXANDRE RODRIGUES DE SOUZA,PREFEITO,1247,SIM (2020)
SANTO ANTÔNIO DO RIO ABAIXO,ASSIS VIANA ALVARENGA,PREFEITO,516,NAO
SANTO HIPÓLITO,GIL SANDRO GONÇALVES,PREFEITO,158,NAO
SANTO HIPÓLITO,HELIOMAR ROCHA TEIXEIRA,PREFEITO,1512,SIM (2020)
SANTO HIPÓLITO,RONNAN STEFANNE ARAUJO RIBEIRO,PREFEITO,237,NAO
SANTO HIPÓLITO,WANDERLIN DE AZEVEDO PEREIRA,PREFEITO,579,NAO
SANTOS DUMONT,CARLOS ALBERTO DE AZEVEDO,PREFEITO,10599,SIM (2020)
SANTOS DUMONT,CARLOS ALBERTO RAMOS DE FARIA,PREFEITO,3832,NAO
SANTOS DUMONT,DORIVAL MARCOS DE OLIVEIRA,PREFEITO,2830,NAO
SANTOS DUMONT,GERSON GUEDES RABELLO,PREFEITO,1195,NAO
SANTOS DUMONT,JOÃO EVANGELISTA DE PAULA,PREFEITO,4945,NAO
SANTOS DUMONT,KENIA APARECIDA DE ALMEIDA OLIVEIRA,PREFEITO,2517,NAO
SANTOS DUMONT,LUIZ ANTÔNIO DA SILVA,PREFEITO,217,SIM (2020)
SAPUCAÍ-MIRIM,JOSE DOS SANTOS SOUZA,PREFEITO,1589,NAO
SAPUCAÍ-MIRIM,NILSON GONÇALVES TRINDADE,PREFEITO,2601,SIM (2020)
SARDOÁ,IVANIA MARIA MAIA,PREFEITO,2392,SIM (2020)
SARDOÁ,JOSE CARLOS ALVES,PREFEITO,1141,NAO
SARZEDO,BRUNO DINIZ PINTO,PREFEITO,6071,NAO
SARZEDO,JORGE RODRIGUES DA SILVA,PREFEITO,199,NAO
SARZEDO,MARCELO PINHEIRO DO AMARAL,PREFEITO,11032,SIM (2020)
SARZEDO,OLDAK FERREIRA LAMARCHE,PREFEITO,444,NAO
SEM PEIXE,EDER ELOI ALVES PENA,PREFEITO,1675,SIM (2020)
SEM PEIXE,JOAO SCHITINI GOMES NETO,PREFEITO,1259,NAO
SENADOR AMARAL,ADEMILSON LOPES DA SILVEIRA,PREFEITO,2575,SIM (2020)
SENADOR AMARAL,ANTONIO MARCOS DA CONCEIÇÃO PEREIRA,PREFEITO,2010,NAO
SENADOR CORTES,DANIEL JOSÉ DE SOUZA,PREFEITO,854,NAO
SENADOR CORTES,JOÃO LUCIO DUTRA FERREIRA,PREFEITO,1254,SIM (2020)
SENADOR FIRMINO,GERALDO DE SOUZA GUIMARAES,PREFEITO,609,NAO
SENADOR FIRMINO,LEANDRO DE OLIVEIRA PINTO,PREFEITO,1945,NAO
SENADOR FIRMINO,WILLIAM FERNANDES MUSSI,PREFEITO,2597,SIM (2020)
SENADOR JOSÉ BENTO,FERNANDO CESAR FERNANDES,PREFEITO,1300,SIM (2020)
SENADOR JOSÉ BENTO,JOSÉ PESSOA NOBRE NETO,PREFEITO,520,NAO
SENADOR MODESTINO GONÇALVES,JOSE GERALDO NEVES,PREFEITO,1928,SIM (2020)
SENADOR MODESTINO GONÇALVES,VALMIR JOSÉ GUIMARÃES,PREFEITO,1610,NAO
SENHORA DE OLIVEIRA,AGUINALDO ALFENAS ARAÚJO,PREFEITO,2154,NAO
SENHORA DE OLIVEIRA,JOSE AURELIANO DA SILVA,PREFEITO,2534,SIM (2020)
SENHORA DO PORTO,GERALDO LUCIO ALBINO,PREFEITO,510,NAO
SENHORA DO PORTO,RONAN JOSÉ PORTILHO,PREFEITO,1058,SIM (2020)
SENHORA DO PORTO,SEBASTIÃO AUGUSTO DE ANDRADE FILHO,PREFEITO,901,NAO
SENHORA DOS REMÉDIOS,DENILSON JOSE RODRIGUES RESENDE,PREFEITO,2934,NAO
SENHORA DOS REMÉDIOS,WILLIAN NUNES DORNELAS,PREFEITO,3438,SIM (2020)
SERICITA,ARTHUR EVERARDO CRUZ VALVERDE,PREFEITO,3747,SIM (2020)
SERICITA,HENRIQUE CELIO TEIXEIRA BATISTA,PREFEITO,1829,NAO
SERICITA,OLIVIO ÂNGELO GONÇALVES,PREFEITO,57,NAO
SERITINGA,BARUC SEBASTIÃO LANDIM,PREFEITO,700,NAO
SERITINGA,MARCO ANTONIO MANSUR MOREIRA,PREFEITO,934,SIM (2020)
SERRA AZUL DE MINAS,LEANDRO VENTURA REIS,PREFEITO,1035,NAO
SERRA AZUL DE MINAS,LEONARDO DO CARMO COELHO,PREFEITO,1512,SIM (2020)
SERRA DA SAUDADE,ALAÔR JOSÉ MACHADO,PREFEITO,864,SIM (2020)
SERRA DA SAUDADE,DERLI DONIZETE DA COSTA,PREFEITO,99,NAO
SERRA DO SALITRE,LEANDRO CESAR RODRIGUES DE CASTRO,PREFEITO,563,NAO
SERRA DO SALITRE,PAULO GIOVANI SILVEIRA DE MELO,PREFEITO,6712,SIM (2020)
SERRA DOS AIMORÉS,EDGAR DA CRUZ SILVA,PREFEITO,1625,NAO
SERRA DOS AIMORÉS,IRAN PACHECO CORDEIRO,PREFEITO,2591,SIM (2020)
SERRANIA,LENICE LIBANIO RODRIGUES MOREIRA,PREFEITO,1099,NAO
SERRANIA,LUIZ GONZAGA RIBEIRO NETO,PREFEITO,2889,SIM (2020)
SERRANIA,ROVILSON FERNANDES ROSSI,PREFEITO,584,NAO
SERRANOS,DIMAS NATANAEL CARDOSO,PREFEITO,34,NAO
SERRANOS,MARCELO AZEVEDO CARVALHO,PREFEITO,970,SIM (2020)
SERRANOS,REINALDO BATISTA ARANTES,PREFEITO,866,NAO
SERRANÓPOLIS DE MINAS,CLÉCIO VAGNER CORDEIRO,PREFEITO,573,NAO
SERRANÓPOLIS DE MINAS,MAX VINICIUS AGUIAR MARTINS,PREFEITO,2465,SIM (2020)
SERRO,EPAMINONDAS PIRES DE MIRANDA,PREFEITO,5978,SIM (2020)
SERRO,GUILHERME SIMÕES NEVES,PREFEITO,2081,NAO
SERRO,ISIS JACOVINE PORTELA,PREFEITO,2007,NAO
SETE LAGOAS,CLAUDINEI DIAS DA SILVA,PREFEITO,3670,NAO
SETE LAGOAS,DUÍLIO DE CASTRO FARIA,PREFEITO,60240,SIM (2020)
SETE LAGOAS,EMÍLIO DE VASCONCELOS COSTA,PREFEITO,3158,NAO
SETE LAGOAS,JEFERSON DOUGLAS SOARES ESTANISLAU,PREFEITO,32783,NAO
SETE LAGOAS,RAMSÉS MACIEL DE CASTRO,PREFEITO,4651,NAO
SETE LAGOAS,SAULO LAVARINI CALAZANS,PREFEITO,5223,NAO
SETUBINHA,JOAO BARBOSA NETO,PREFEITO,2562,NAO
SETUBINHA,VALDETE ALECRIM COELHO,PREFEITO,3472,SIM (2020)
SILVEIRÂNIA,JÂNIO DAVID LAMAS,PREFEITO,1555,SIM (2020)
SILVEIRÂNIA,MANOEL TEIXEIRA ALVES,PREFEITO,567,NAO
SILVIANÓPOLIS,ANTONIO DONIZETE DE SOUZA,PREFEITO,82,NAO
SILVIANÓPOLIS,CIBELE GONZALES LOPES,PREFEITO,419,NAO
SILVIANÓPOLIS,HOMERO BRASIL FILHO,PREFEITO,2492,SIM (2020)
SILVIANÓPOLIS,VITOR NERY DE MORAIS,PREFEITO,696,NAO
SIMONÉSIA,ANDERSON PONCIANO DA SILVA,PREFEITO,393,NAO
SIMONÉSIA,CELIA MARCIA PAULINO GOMES,PREFEITO,4433,NAO
SIMONÉSIA,MARINALVA FERREIRA,PREFEITO,6816,SIM (2020)
SIMÃO PEREIRA,ANTONIO JOSE GONÇALVES DA SILVA,PREFEITO,232,NAO
SIMÃO PEREIRA,DAVID CARVALHO PIMENTA,PREFEITO,1329,SIM (2020)
SIMÃO PEREIRA,JOSÉ LUIS CAMPOS SENRA,PREFEITO,344,NAO
SIMÃO PEREIRA,KELSEN DE OLIVEIRA VALLE,PREFEITO,536,NAO
SOBRÁLIA,ANTONIO CARLOS MENDES,PREFEITO,131,NAO
SOBRÁLIA,JOÃO BATISTA NETO,PREFEITO,31,NAO
SOBRÁLIA,ROBERTO MOREIRA RODRIGUES JUNIOR,PREFEITO,1658,SIM (2020)
SOBRÁLIA,WILSON FERREIRA NETO,PREFEITO,1404,NAO
SOLEDADE DE MINAS,ALTAIR ALVES PEREIRA,PREFEITO,676,NAO
SOLEDADE DE MINAS,LUCIO ANTONIO ALVES,PREFEITO,2406,SIM (2020)
SOLEDADE DE MINAS,TADEU FARIA DE OLIVEIRA,PREFEITO,763,NAO
SÃO BENTO ABADE,ENEIAS MACHADO DE SOUZA,PREFEITO,2279,SIM (2020)
SÃO BENTO ABADE,JANE REZENDE SILVA ELIZEI,PREFEITO,921,NAO
SÃO BENTO ABADE,JOSE QUINTILIANO DOS SANTOS,PREFEITO,256,NAO
SÃO BRÁS DO SUAÇUÍ,CÉLIO AUGUSTO MOREIRA DE MELO,PREFEITO,1054,NAO
SÃO BRÁS DO SUAÇUÍ,GERALDINO PACHECO DE OLIVEIRA FILHO,PREFEITO,1059,SIM (2020)
SÃO BRÁS DO SUAÇUÍ,VALMIR CARLOS DE SOUZA,PREFEITO,69,NAO
SÃO BRÁS DO SUAÇUÍ,WASHINGTON JOSÉ LOPES,PREFEITO,466,NAO
SÃO DOMINGOS DAS DORES,JOSE ADAIR DA SILVA,PREFEITO,1994,SIM (2020)
SÃO DOMINGOS DAS DORES,NORTON DE OLIVEIRA CRUZ,PREFEITO,504,NAO
SÃO DOMINGOS DAS DORES,SUÉLY PEREIRA DE SOUZA,PREFEITO,1818,NAO
SÃO DOMINGOS DO PRATA,CAIO MAGALHAES NUNES,PREFEITO,841,NAO
SÃO DOMINGOS DO PRATA,FERNANDO ROLLA,PREFEITO,5686,SIM (2020)
SÃO DOMINGOS DO PRATA,JOSE ALFREDO DE CASTRO PEREIRA,PREFEITO,2860,NAO
SÃO DOMINGOS DO PRATA,WELINGTON VENANCIO DA SILVA,PREFEITO,969,NAO
SÃO FRANCISCO,ALBERTO ANTÔNIO DE FARIAS,PREFEITO,1306,NAO
SÃO FRANCISCO,EVANILSO APARECIDO CARNEIRO,PREFEITO,1531,NAO
SÃO FRANCISCO,GIOVANI FERREIRA NUNES,PREFEITO,372,NAO
SÃO FRANCISCO,LUCILIO CELIO VIEIRA,PREFEITO,871,NAO
SÃO FRANCISCO,MARIA APARECIDA MENDES DE ALMEIDA VELOSO,PREFEITO,8678,NAO
SÃO FRANCISCO,MIGUEL PAULO SOUZA FILHO,PREFEITO,14151,SIM (2020)
SÃO FRANCISCO,PAULO GOMES FERREIRA,PREFEITO,955,NAO
SÃO FRANCISCO DE PAULA,FUED CANAAN RIBEIRO,PREFEITO,1946,NAO
SÃO FRANCISCO DE PAULA,GERALDO DOMINGOS DA SILVA,PREFEITO,488,NAO
SÃO FRANCISCO DE PAULA,MERITON BALDUÍNO ALVES,PREFEITO,2196,SIM (2020)
SÃO FRANCISCO DE SALES,EDSON ANTONIO FABRO,PREFEITO,1921,NAO
SÃO FRANCISCO DE SALES,GILMAR APARECIDO LEONEL SOUTO,PREFEITO,1992,SIM (2020)
SÃO FRANCISCO DO GLÓRIA,GERALDO LAVIOLA,PREFEITO,1677,NAO
SÃO FRANCISCO DO GLÓRIA,WALACE FERREIRA PEDROSA,PREFEITO,1801,SIM (2020)
SÃO FÉLIX DE MINAS,CLEUDISON LUIZ DA SILVA,PREFEITO,1401,NAO
SÃO FÉLIX DE MINAS,JOAO VERISSIMO DA SILVA FILHO,PREFEITO,90,NAO
SÃO FÉLIX DE MINAS,MARCOS ALEXANDRE GONÇALVES SORDINE,PREFEITO,1501,SIM (2020)
SÃO GERALDO,BENJAMIN BRAGA LISBOA,PREFEITO,1481,NAO
SÃO GERALDO,WALMIR ROCHA LOPES,PREFEITO,3633,SIM (2020)
SÃO GERALDO DA PIEDADE,ANTÔNIO JOSÉ RABELO,PREFEITO,1051,NAO
SÃO GERALDO DA PIEDADE,EDNA MARCELINA PEREIRA MADUREIRA VIANA,PREFEITO,1598,SIM (2020)
SÃO GERALDO DA PIEDADE,JOSE GONZAGA DE SOUZA,PREFEITO,15,NAO
SÃO GERALDO DO BAIXIO,JULIANO PHILIPE SERAFIM SOARES,PREFEITO,1310,SIM (2020)
SÃO GERALDO DO BAIXIO,WELLERSON VALERIO MOREIRA,PREFEITO,1203,NAO
SÃO GONÇALO DO ABAETÉ,FABIANO MAGELLA LUCAS DE CARVALHO,PREFEITO,2628,SIM (2020)
SÃO GONÇALO DO ABAETÉ,PACÍFICO CESAR BORBA,PREFEITO,1701,NAO
SÃO GONÇALO DO PARÁ,MARCIO APARECIDO PEREIRA,PREFEITO,2911,NAO
SÃO GONÇALO DO PARÁ,OSVALDO DE SOUZA MAIA,PREFEITO,3212,SIM (2020)
SÃO GONÇALO DO PARÁ,RAIMUNDO BATISTA FERREIRA,PREFEITO,615,NAO
SÃO GONÇALO DO RIO ABAIXO,DOMINGOS ANTONIO RIBEIRO,PREFEITO,107,NAO
SÃO GONÇALO DO RIO ABAIXO,LUCIANA MARIA BICALHO,PREFEITO,2609,NAO
SÃO GONÇALO DO RIO ABAIXO,RAIMUNDO NONATO DE BARCELOS,PREFEITO,6252,SIM (2020)
SÃO GONÇALO DO RIO PRETO,DILSON DE FÁTIMA MOREIRA,PREFEITO,1323,SIM (2020)
SÃO GONÇALO DO RIO PRETO,JOSÉ CARLOS PASCOAL,PREFEITO,425,NAO
SÃO GONÇALO DO RIO PRETO,JOÃO LEOPOLDO DUMONT,PREFEITO,443,NAO
SÃO GONÇALO DO SAPUCAÍ,BENEDITO ÁLVARO CUNHA,PREFEITO,3070,NAO
SÃO GONÇALO DO SAPUCAÍ,BRIAN MENDES DRAGO,PREFEITO,11061,SIM (2020)
SÃO GONÇALO DO SAPUCAÍ,ELOI RADIN ALLERAND,PREFEITO,6718,NAO
SÃO GONÇALO DO SAPUCAÍ,FABIO GOMES LEMOS,PREFEITO,962,NAO
SÃO GONÇALO DO SAPUCAÍ,TERESINHA ALLERAND,PREFEITO,4778,NAO
SÃO GOTARDO,DENISE ABADIA PEREIRA OLIVEIRA,PREFEITO,9384,SIM (2020)
SÃO GOTARDO,GILBERTO DE OLIVEIRA CANDIDO,PREFEITO,6748,NAO
SÃO GOTARDO,JOSE CARDOSO FRANCO,PREFEITO,631,NAO
SÃO GOTARDO,JOSE DEDI DE SOUSA,PREFEITO,1183,NAO
SÃO JOAQUIM DE BICAS,ANTONIO AUGUSTO RESENDE MAIA,PREFEITO,8364,SIM (2020)
SÃO JOAQUIM DE BICAS,CARLOS AUGUSTO RESENDE SILVA,PREFEITO,401,NAO
SÃO JOAQUIM DE BICAS,SIDNEI EUSTAQUIO DOS SANTOS,PREFEITO,5037,NAO
SÃO JOSÉ DA BARRA,MARCELO ERBST SALLES,PREFEITO,52,NAO
SÃO JOSÉ DA BARRA,MARCELO RODRIGUES DA SILVA,PREFEITO,2443,NAO
SÃO JOSÉ DA BARRA,PAULO SERGIO LEANDRO DE OLIVEIRA,PREFEITO,2577,SIM (2020)
SÃO JOSÉ DA LAPA,DIEGO ALVARO DOS SANTOS SILVA,PREFEITO,7207,SIM (2020)
SÃO JOSÉ DA LAPA,FRANCISCO FAGUNDES DE FREITAS,PREFEITO,2768,NAO
SÃO JOSÉ DA LAPA,JUAREZ RIBEIRO PORTES JÚNIOR,PREFEITO,4280,NAO
SÃO JOSÉ DA LAPA,ROBERTO CEZAR FERREIRA DA SILVA,PREFEITO,137,NAO
SÃO JOSÉ DA SAFIRA,GERALDO JANIO NEVES,PREFEITO,9,NAO
SÃO JOSÉ DA SAFIRA,ILDEU OLIVEIRA E SILVA,PREFEITO,866,NAO
SÃO JOSÉ DA SAFIRA,WILLIS APARECIDO ALVES,PREFEITO,1919,SIM (2020)
SÃO JOSÉ DA VARGINHA,MARCOS EUGENIO SANCHES MARTINS,PREFEITO,661,NAO
SÃO JOSÉ DA VARGINHA,RICARDO LUCIO DOS SANTOS SILVA,PREFEITO,69,NAO
SÃO JOSÉ DA VARGINHA,VANDEIR PAULINO DA SILVA,PREFEITO,2219,SIM (2020)
SÃO JOSÉ DO ALEGRE,ELISON RODRIGUES DE SOUZA,PREFEITO,579,NAO
SÃO JOSÉ DO ALEGRE,JOCELINO CORREA MENDONÇA,PREFEITO,252,NAO
SÃO JOSÉ DO ALEGRE,JOSE CASSIO REIS,PREFEITO,746,NAO
SÃO JOSÉ DO ALEGRE,PAULO SERGIO DA SILVA,PREFEITO,1274,SIM (2020)
SÃO JOSÉ DO DIVINO,GERALDO GUEDES RODRIGUES,PREFEITO,1359,SIM (2020)
SÃO JOSÉ DO DIVINO,GILMAR DIAS DE OLIVEIRA,PREFEITO,1327,NAO
SÃO JOSÉ DO GOIABAL,AILTON GERALDO DOS SANTOS,PREFEITO,507,NAO
SÃO JOSÉ DO GOIABAL,JOSE ROBERTO GARIFF GUIMARAES,PREFEITO,1829,SIM (2020)
SÃO JOSÉ DO GOIABAL,PEDRO RAIMUNDO TEODORO,PREFEITO,1055,NAO
SÃO JOSÉ DO JACURI,CLAUDIO JOSE SANTOS ROCHA,PREFEITO,2780,SIM (2020)
SÃO JOSÉ DO JACURI,MAXIMIANO APARECIDO DE QUEIROS OLIVEIRA,PREFEITO,1244,NAO
SÃO JOSÉ DO MANTIMENTO,HELIO MARCIO GOMES,PREFEITO,1374,SIM (2020)
SÃO JOSÉ DO MANTIMENTO,RONDINELLI VIEIRA DOS REIS,PREFEITO,1080,NAO
SÃO JOÃO BATISTA DO GLÓRIA,CELSO HENRIQUE FERREIRA,PREFEITO,2730,SIM (2020)
SÃO JOÃO BATISTA DO GLÓRIA,RENATO SOARES MACÊDO,PREFEITO,1206,NAO
SÃO JOÃO BATISTA DO GLÓRIA,SILVIO ALVES DOS SANTOS,PREFEITO,813,NAO
SÃO JOÃO DA LAGOA,CARLOS ALBERTO MOTA DIAS,PREFEITO,2732,SIM (2020)
SÃO JOÃO DA LAGOA,JOÃO ANTONIO RAMOS ALMEIDA,PREFEITO,1217,NAO
SÃO JOÃO DA MATA,ROSEMIRO DE PAIVA MUNIZ,PREFEITO,1468,SIM (2020)
SÃO JOÃO DA MATA,VALDINE ALVES VIEIRA,PREFEITO,1055,NAO
SÃO JOÃO DA PONTE,DANILO WAGNER VELOSO,PREFEITO,9360,SIM (2020)
SÃO JOÃO DA PONTE,PAULO SIMÃO CAMPOS,PREFEITO,5227,NAO
SÃO JOÃO DA PONTE,RODRIGO DANGELES GUSMÃO,PREFEITO,858,NAO
SÃO JOÃO DA PONTE,SANDER PATRICIO ALVES CARDOSO,PREFEITO,56,NAO
SÃO JOÃO DAS MISSÕES,JAIR CAVALCANTE BARBOSA,PREFEITO,3828,SIM (2020)
SÃO JOÃO DAS MISSÕES,JOSÉ NUNES DE OLIVEIRA,PREFEITO,3002,NAO
SÃO JOÃO DAS MISSÕES,MARCOS MOTA FERREIRA,PREFEITO,299,NAO
SÃO JOÃO DEL REI,ANCIL DE SOUZA FILHO,PREFEITO,1125,NAO
SÃO JOÃO DEL REI,JANAINE CARVALHO FERREIRA,PREFEITO,1822,NAO
SÃO JOÃO DEL REI,JÂNIA COSTA PEREIRA DA SILVEIRA,PREFEITO,10848,NAO
SÃO JOÃO DEL REI,NIVALDO JOSE DE ANDRADE,PREFEITO,16901,SIM (2020)
SÃO JOÃO DEL REI,ROBSON PAIVA ZANOLA,PREFEITO,4752,NAO
SÃO JOÃO DEL REI,RÔMULO ANTÔNIO VIEGAS,PREFEITO,7238,NAO
SÃO JOÃO DEL REI,VALDECIR DOS SANTOS BRAGA,PREFEITO,3735,NAO
